rname_upper,rname,Size,AsmString,isBarrier,Arch,Format,Set,frag1,frag2,frag3,frag4,frag5,frag6,frag7,frag8,frag9,TwoOperandAliasConstraint,canFoldAsLoad,isCompare,Namespace,mayLoad,Sched,hasPostISelHook,AddedComplexity,isReMaterializable,InOperandList,OutOperandList,Itinerary,hasSideEffects,isIndirectBranch,isCodeGenOnly,DisableEncoding,mayStore,isCall,isTerminator,isBranch,isAsCheapAsAMove,isReturn,Constraints,isCommutable,hasDelaySlot,Defs,Uses,DecoderMethod,DecoderNamespace,Pattern,isMoveReg,AdditionalPredicates,GPRPredicates,InsnPredicates,EncodingPredicates,ASEPredicate,FGRPredicates,HardFloatPredicate,PTRPredicates,Predicates,SoftFail,hasNoSchedulingInfo,AsmMatchConverter,usesCustomInserter
C_LW,c.lw,2,"""c.lw	$rd, ${imm}(${rs1})""",None,?,CL,c,{is_split=False;name=funct3;value=010;bit_range=15-13;is_op=False;len=3},{is_split=True;name=imm;value=NULL;{frag_id=1#frag_range=5-3#bit_range=12-10};{frag_id=2#frag_range=2-2#bit_range=6-6};{frag_id=3#frag_range=6-6#bit_range=5-5};is_op=True;op_type=Imm;is_signed=False;is_special=False;LSB=2;NoZero=False;class_name_riscv=uimm7_lsb00;len=7},"{is_split=False;name=rs1;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}","{is_split=False;name=rd;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=opcode;value=00;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",1,"[WriteLDW, ReadMemBase]",None,None,None,"(ins GPRC:$rs1, uimm7_lsb00:$imm)",(outs GPRC:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_ADD,c.add,2,"""c.add	$rs1, $rs2""",None,?,CR,c,{is_split=False;name=funct4;value=1001;bit_range=15-12;is_op=False;len=4},{is_split=False;name=rs1;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0};class_name_riscv=gprnox0;class_name_mips=gpr32nonzero;len=5},{is_split=False;name=rs2;value=NULL;bit_range=6-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0};class_name_riscv=gprnox0;class_name_mips=gpr32nonzero;len=5},{is_split=False;name=opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPRNoX0:$rs1, GPRNoX0:$rs2)",(outs GPRNoX0:$rs1_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rs1 = $rs1_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_ADDW,c.addw,2,"""c.addw	$rd, $rs2""",None,?,CR,c,{is_split=False;name=funct6;value=100111;bit_range=15-10;is_op=False;len=6},"{is_split=False;name=rd;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=funct2;value=01;bit_range=6-5;is_op=False;len=2},"{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=opcode;value=01;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU32, ReadIALU32, ReadIALU32]",None,None,None,"(ins GPRC:$rd, GPRC:$rs2)",(outs GPRC:$rd_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rd = $rd_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, IsRV64]",None,None,None,None
C_AND,c.and,2,"""c.and	$rd, $rs2""",None,?,CR,c,{is_split=False;name=funct6;value=100011;bit_range=15-10;is_op=False;len=6},"{is_split=False;name=rd;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=funct2;value=11;bit_range=6-5;is_op=False;len=2},"{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=opcode;value=01;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPRC:$rd, GPRC:$rs2)",(outs GPRC:$rd_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rd = $rd_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_EBREAK,c.ebreak,2,"""c.ebreak	""",None,?,CR,c,{is_split=False;name=funct4;value=1001;bit_range=15-12;is_op=False;len=4},{is_split=False;name=rd;value=00000;bit_range=11-7;is_op=False;len=5},{is_split=False;name=rs2;value=00000;bit_range=6-2;is_op=False;len=5},{is_split=False;name=opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,None,"""RISCV""",0,[],None,None,None,(ins),(outs),None,1,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_JALR,c.jalr,2,"""c.jalr	$rs1""",None,?,CR,c,{is_split=False;name=funct4;value=1001;bit_range=15-12;is_op=False;len=4},{is_split=False;name=rs1;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0};class_name_riscv=gprnox0;class_name_mips=gpr32nonzero;len=5},{is_split=False;name=rd;value=00000;bit_range=6-2;is_op=False;len=5},{is_split=False;name=opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,None,"""RISCV""",0,"[WriteJalr, ReadJalr]",None,None,None,(ins GPRNoX0:$rs1),(outs),None,0,None,None,None,0,1,None,None,None,None,"""""",None,None,[X1],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_JR,c.jr,2,"""c.jr	$rs1""",1,?,CR,c,{is_split=False;name=funct4;value=1000;bit_range=15-12;is_op=False;len=4},{is_split=False;name=rs1;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0};class_name_riscv=gprnox0;class_name_mips=gpr32nonzero;len=5},{is_split=False;name=rd;value=00000;bit_range=6-2;is_op=False;len=5},{is_split=False;name=opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,None,"""RISCV""",0,[WriteJmpReg],None,None,None,(ins GPRNoX0:$rs1),(outs),None,0,1,None,None,0,None,1,1,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_MV,c.mv,2,"""c.mv	$rs1, $rs2""",None,?,CR,c,{is_split=False;name=funct4;value=1000;bit_range=15-12;is_op=False;len=4},{is_split=False;name=rs1;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0};class_name_riscv=gprnox0;class_name_mips=gpr32nonzero;len=5},{is_split=False;name=rs2;value=NULL;bit_range=6-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0};class_name_riscv=gprnox0;class_name_mips=gpr32nonzero;len=5},{is_split=False;name=opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU]",None,None,None,(ins GPRNoX0:$rs2),(outs GPRNoX0:$rs1),None,0,None,None,None,0,None,None,None,1,None,"""""",None,None,[],[],None,"""""",None,1,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_OR,c.or,2,"""c.or	$rd, $rs2""",None,?,CR,c,{is_split=False;name=funct6;value=100011;bit_range=15-10;is_op=False;len=6},"{is_split=False;name=rd;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=funct2;value=10;bit_range=6-5;is_op=False;len=2},"{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=opcode;value=01;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPRC:$rd, GPRC:$rs2)",(outs GPRC:$rd_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rd = $rd_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_SUB,c.sub,2,"""c.sub	$rd, $rs2""",None,?,CR,c,{is_split=False;name=funct6;value=100011;bit_range=15-10;is_op=False;len=6},"{is_split=False;name=rd;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=funct2;value=00;bit_range=6-5;is_op=False;len=2},"{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=opcode;value=01;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPRC:$rd, GPRC:$rs2)",(outs GPRC:$rd_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rd = $rd_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_SUBW,c.subw,2,"""c.subw	$rd, $rs2""",None,?,CR,c,{is_split=False;name=funct6;value=100111;bit_range=15-10;is_op=False;len=6},"{is_split=False;name=rd;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=funct2;value=00;bit_range=6-5;is_op=False;len=2},"{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=opcode;value=01;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU32, ReadIALU32, ReadIALU32]",None,None,None,"(ins GPRC:$rd, GPRC:$rs2)",(outs GPRC:$rd_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rd = $rd_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, IsRV64]",None,None,None,None
C_XOR,c.xor,2,"""c.xor	$rd, $rs2""",None,?,CR,c,{is_split=False;name=funct6;value=100011;bit_range=15-10;is_op=False;len=6},"{is_split=False;name=rd;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=funct2;value=01;bit_range=6-5;is_op=False;len=2},"{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=opcode;value=01;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPRC:$rd, GPRC:$rs2)",(outs GPRC:$rd_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rd = $rd_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_FSD,c.fsd,2,"""c.fsd	$rs2, ${imm}(${rs1})""",None,?,CS,c,{is_split=False;name=funct3;value=101;bit_range=15-13;is_op=False;len=3},{is_split=True;name=imm;value=NULL;{frag_id=1#frag_range=5-3#bit_range=12-10};{frag_id=2#frag_range=7-6#bit_range=6-5};is_op=True;op_type=Imm;is_signed=False;is_special=False;LSB=3;NoZero=False;class_name_riscv=uimm8_lsb000;len=8},"{is_split=False;name=rs1;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=DOUBLE;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=GPRC;class_name_mips=fgr64c;len=3}","{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=DOUBLE;ILLEGAL={F0_64,F1_64,F2_64,F3_64,F4_64,F5_64,F6_64,F7_64,F16_64,F17_64,F18_64,F19_64,F20_64,F21_64,F22_64,F23_64,F24_64,F25_64,F26_64,F27_64,F28_64,F29_64,F30_64,F31_64};class_name_riscv=fpr64c;class_name_mips=fgr64c;len=3}",{is_split=False;name=opcode;value=00;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteFST64, ReadStoreData, ReadMemBase]",None,None,None,"(ins FPR64C:$rs2, GPRC:$rs1, uimm8_lsb000:$imm)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, HasStdExtD]",None,None,None,None
C_FSW,c.fsw,2,"""c.fsw	$rs2, ${imm}(${rs1})""",None,?,CS,c,{is_split=False;name=funct3;value=111;bit_range=15-13;is_op=False;len=3},{is_split=True;name=imm;value=NULL;{frag_id=1#frag_range=5-3#bit_range=12-10};{frag_id=2#frag_range=2-2#bit_range=6-6};{frag_id=3#frag_range=6-6#bit_range=5-5};is_op=True;op_type=Imm;is_signed=False;is_special=False;LSB=2;NoZero=False;class_name_riscv=uimm7_lsb00;len=7},"{is_split=False;name=rs1;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=FLOAT;ILLEGAL={F0_32,F1_32,F2_32,F3_32,F4_32,F5_32,F6_32,F7_32,F16_32,F17_32,F18_32,F19_32,F20_32,F21_32,F22_32,F23_32,F24_32,F25_32,F26_32,F27_32,F28_32,F29_32,F30_32,F31_32};class_name_riscv=fpr32c;class_name_mips=fgr32c;len=3}","{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=FLOAT;ILLEGAL={F0_32,F1_32,F2_32,F3_32,F4_32,F5_32,F6_32,F7_32,F16_32,F17_32,F18_32,F19_32,F20_32,F21_32,F22_32,F23_32,F24_32,F25_32,F26_32,F27_32,F28_32,F29_32,F30_32,F31_32};class_name_riscv=fpr32c;class_name_mips=fgr32c;len=3}",{is_split=False;name=opcode;value=00;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteFST32, ReadStoreData, ReadMemBase]",None,None,None,"(ins FPR32C:$rs2, GPRC:$rs1, uimm7_lsb00:$imm)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""RISCV32Only_""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, HasStdExtF, IsRV32]",None,None,None,None
C_SD,c.sd,2,"""c.sd	$rs2, ${imm}(${rs1})""",None,?,CS,c,{is_split=False;name=funct3;value=111;bit_range=15-13;is_op=False;len=3},{is_split=True;name=imm;value=NULL;{frag_id=1#frag_range=5-3#bit_range=12-10};{frag_id=2#frag_range=7-6#bit_range=6-5};is_op=True;op_type=Imm;is_signed=False;is_special=False;LSB=3;NoZero=False;class_name_riscv=uimm8_lsb000;len=8},"{is_split=False;name=rs1;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=GPRC;class_name_mips=gprmm16;len=3}","{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=GPRC;class_name_mips=gprmm16;len=3}",{is_split=False;name=opcode;value=00;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteSTD, ReadStoreData, ReadMemBase]",None,None,None,"(ins GPRC:$rs2, GPRC:$rs1, uimm8_lsb000:$imm)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, IsRV64]",None,None,None,None
C_SW,c.sw,2,"""c.sw	$rs2, ${imm}(${rs1})""",None,?,CS,c,{is_split=False;name=funct3;value=110;bit_range=15-13;is_op=False;len=3},{is_split=True;name=imm;value=NULL;{frag_id=1#frag_range=5-3#bit_range=12-10};{frag_id=2#frag_range=2-2#bit_range=6-6};{frag_id=3#frag_range=6-6#bit_range=5-5};is_op=True;op_type=Imm;is_signed=False;is_special=False;LSB=2;NoZero=False;class_name_riscv=uimm7_lsb00;len=7},"{is_split=False;name=rs1;value=NULL;bit_range=9-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}","{is_split=False;name=rs2;value=NULL;bit_range=4-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=gprc;class_name_mips=gprmm16;len=3}",{is_split=False;name=opcode;value=00;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteSTW, ReadStoreData, ReadMemBase]",None,None,None,"(ins GPRC:$rs2, GPRC:$rs1, uimm7_lsb00:$imm)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_FSDSP,c.fsdsp,2,"""c.fsdsp	$rs2, ${imm}(${rs1})""",None,?,CSS,c,{is_split=False;name=funct3;value=101;bit_range=15-13;is_op=False;len=3},{is_split=True;name=imm;value=NULL;{frag_id=1#frag_range=5-3#bit_range=12-10};{frag_id=2#frag_range=8-6#bit_range=9-7};is_op=True;op_type=Imm;is_signed=False;is_special=False;LSB=3;NoZero=False;class_name_riscv=uimm9_lsb000;len=10},{is_split=False;name=rs2;value=NULL;bit_range=6-2;is_op=True;op_type=Reg;Mode=DOUBLE;ILLEGAL=NULL;class_name_riscv=fpr64;class_name_mips=fgr64;len=5},{is_split=False;name=opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,None,"""RISCV""",0,"[WriteFST64, ReadStoreData, ReadMemBase]",None,None,None,"(ins FPR64:$rs2, SP:$rs1, uimm9_lsb000:$imm)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, HasStdExtD]",None,None,None,None
C_FSWSP,c.fswsp,2,"""c.fswsp	$rs2, ${imm}(${rs1})""",None,?,CSS,c,{is_split=False;name=funct3;value=111;bit_range=15-13;is_op=False;len=3},{is_split=True;name=imm;value=NULL;{frag_id=1#frag_range=5-2#bit_range=12-9};{frag_id=2#frag_range=7-6#bit_range=8-7};is_op=True;op_type=Imm;is_signed=False;is_special=False;LSB=2;NoZero=False;class_name_riscv=uimm8_lsb00;len=10},{is_split=False;name=rs2;value=NULL;bit_range=6-2;is_op=True;op_type=Reg;Mode=FLOAT;ILLEGAL=NULL;class_name_riscv=fpr32;class_name_mips=fgr32;len=5},{is_split=False;name=opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,None,"""RISCV""",0,"[WriteFST32, ReadStoreData, ReadMemBase]",None,None,None,"(ins FPR32:$rs2, SP:$rs1, uimm8_lsb00:$imm)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""RISCV32Only_""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, HasStdExtF, IsRV32]",None,None,None,None
C_SDSP,c.sdsp,2,"""c.sdsp	$rs2, ${imm}(${rs1})""",None,?,CSS,c,{is_split=False;name=funct3;value=111;bit_range=15-13;is_op=False;len=3},{is_split=True;name=imm;value=NULL;{frag_id=1#frag_range=5-3#bit_range=12-10};{frag_id=2#frag_range=8-6#bit_range=9-7};is_op=True;op_type=Imm;is_signed=False;is_special=False;LSB=3;NoZero=False;class_name_riscv=uimm9_lsb000;len=10},{is_split=False;name=rs2;value=NULL;bit_range=6-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,None,"""RISCV""",0,"[WriteSTD, ReadStoreData, ReadMemBase]",None,None,None,"(ins GPR:$rs2, SP:$rs1, uimm9_lsb000:$imm)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, IsRV64]",None,None,None,None
C_SWSP,c.swsp,2,"""c.swsp	$rs2, ${imm}(${rs1})""",None,?,CSS,c,{is_split=False;name=funct3;value=110;bit_range=15-13;is_op=False;len=3},{is_split=True;name=imm;value=NULL;{frag_id=1#frag_range=5-2#bit_range=12-9};{frag_id=2#frag_range=7-6#bit_range=8-7};is_op=True;op_type=Imm;is_signed=False;is_special=False;LSB=2;NoZero=False;class_name_riscv=uimm8_lsb00;len=10},{is_split=False;name=rs2;value=NULL;bit_range=6-2;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,None,"""RISCV""",0,"[WriteSTW, ReadStoreData, ReadMemBase]",None,None,None,"(ins GPR:$rs2, SP:$rs1, uimm8_lsb00:$imm)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtC],None,None,None,None
C_SLLI64_HINT,c.slli64,2,"""c.slli64	$rd""",None,?,CI,C,{is_split=False;name=funct3;value=000;bit_range=15-13;is_op=False;len=3},{is_split=False;name=NULL;value=0;bit_range=12-12;is_op=False;len=1},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPR;class_name_mips=NULL;len=5},{is_split=False;name=NULL;value=00000;bit_range=6-2;is_op=False;len=5},{is_split=False;name=Opcode;value=10;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteShift, ReadShift]",None,None,None,(ins GPR:$rd),(outs GPR:$rd_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rd = $rd_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, HasRVCHints]",None,None,None,None
C_SRLI64_HINT,c.srli64,2,"""c.srli64	$rd""",None,?,CI,C,{is_split=False;name=funct3;value=100;bit_range=15-13;is_op=False;len=3},{is_split=False;name=NULL;value=000;bit_range=12-10;is_op=False;len=3},"{is_split=False;name=rd;value=NULL;bit_range=9-7;frag_range=2-0;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=GPRC;class_name_mips=NULL;len=5}",{is_split=False;name=NULL;value=00000;bit_range=6-2;is_op=False;len=5},{is_split=False;name=Opcode;value=01;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteShift, ReadShift]",None,None,None,(ins GPRC:$rd),(outs GPRC:$rd_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rd = $rd_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, HasRVCHints]",None,None,None,None
C_SRAI64_HINT,c.srai64,2,"""c.srai64	$rd""",None,?,CI,C,{is_split=False;name=funct3;value=100;bit_range=15-13;is_op=False;len=3},{is_split=False;name=NULL;value=001;bit_range=12-10;is_op=False;len=3},"{is_split=False;name=rd;value=NULL;bit_range=9-7;frag_range=2-0;is_op=True;op_type=Reg;Mode=INT;ILLEGAL={X0,X1,X2,X3,X4,X5,X6,X7,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31};class_name_riscv=GPRC;class_name_mips=NULL;len=5}",{is_split=False;name=NULL;value=00000;bit_range=6-2;is_op=False;len=5},{is_split=False;name=Opcode;value=01;bit_range=1-0;is_op=False;len=2},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteShift, ReadShift]",None,None,None,(ins GPRC:$rd),(outs GPRC:$rd_wb),None,0,None,None,None,0,None,None,None,None,None,"""$rd = $rd_wb""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,"[HasStdExtC, HasRVCHints]",None,None,None,None
