rname_upper,rname,Size,AsmString,isBarrier,Arch,Format,Set,frag1,frag2,frag3,frag4,frag5,frag6,frag7,frag8,frag9,TwoOperandAliasConstraint,canFoldAsLoad,isCompare,Namespace,mayLoad,Sched,hasPostISelHook,AddedComplexity,isReMaterializable,InOperandList,OutOperandList,Itinerary,hasSideEffects,isIndirectBranch,isCodeGenOnly,DisableEncoding,mayStore,isCall,isTerminator,isBranch,isAsCheapAsAMove,isReturn,Constraints,isCommutable,hasDelaySlot,Defs,Uses,DecoderMethod,DecoderNamespace,Pattern,isMoveReg,AdditionalPredicates,GPRPredicates,InsnPredicates,EncodingPredicates,ASEPredicate,FGRPredicates,HardFloatPredicate,PTRPredicates,Predicates,SoftFail,hasNoSchedulingInfo,AsmMatchConverter,usesCustomInserter
SLLIW,slliw,4,"""slliw	$rd, $rs1, $shamt""",None,?,I,std,{is_split=False;name=funct6;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=shamt;value=NULL;bit_range=24-20;is_op=True;op_type=Imm;is_signed=False;is_special=True;LSB=0;NoZero=False;class_name_riscv=uimm5;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=001;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0011011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteShift32, ReadShift32]",None,None,None,"(ins GPR:$rs1, uimm5:$shamt)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[IsRV64],None,None,None,None
SLTI,slti,4,"""slti	$rd, $rs1, $imm12""",None,?,I,std,{is_split=False;name=imm12;value=NULL;bit_range=31-20;is_op=True;op_type=Imm;is_signed=True;is_special=False;LSB=0;NoZero=False;class_name_riscv=simm12;len=12},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0010011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, simm12:$imm12)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SLTIU,sltiu,4,"""sltiu	$rd, $rs1, $imm12""",None,?,I,std,{is_split=False;name=imm12;value=NULL;bit_range=31-20;is_op=True;op_type=Imm;is_signed=True;is_special=False;LSB=0;NoZero=False;class_name_riscv=simm12;len=12},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=011;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0010011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, simm12:$imm12)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SRAI,srai,4,"""srai	$rd, $rs1, $shamt""",None,?,I,std,{is_split=False;name=funct6;value=010000;bit_range=31-26;is_op=False;len=6},{is_split=False;name=shamt;value=NULL;bit_range=25-20;is_op=True;op_type=Imm;is_signed=False;is_special=True;LSB=0;NoZero=False;class_name_riscv=uimmlog2xlen;len=6},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=101;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0010011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteShift, ReadShift]",None,None,None,"(ins GPR:$rs1, uimmlog2xlen:$shamt)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SRAIW,sraiw,4,"""sraiw	$rd, $rs1, $shamt""",None,?,I,std,{is_split=False;name=funct6;value=0100000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=shamt;value=NULL;bit_range=24-20;is_op=True;op_type=Imm;is_signed=False;is_special=True;LSB=0;NoZero=False;class_name_riscv=uimm5;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=101;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0011011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteShift32, ReadShift32]",None,None,None,"(ins GPR:$rs1, uimm5:$shamt)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[IsRV64],None,None,None,None
SRLI,srli,4,"""srli	$rd, $rs1, $shamt""",None,?,I,std,{is_split=False;name=funct6;value=000000;bit_range=31-26;is_op=False;len=6},{is_split=False;name=shamt;value=NULL;bit_range=25-20;is_op=True;op_type=Imm;is_signed=False;is_special=True;LSB=0;NoZero=False;class_name_riscv=uimmlog2xlen;len=6},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=101;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0010011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteShift, ReadShift]",None,None,None,"(ins GPR:$rs1, uimmlog2xlen:$shamt)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SRLIW,srliw,4,"""srliw	$rd, $rs1, $shamt""",None,?,I,std,{is_split=False;name=funct6;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=shamt;value=NULL;bit_range=24-20;is_op=True;op_type=Imm;is_signed=False;is_special=True;LSB=0;NoZero=False;class_name_riscv=uimm5;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=101;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0011011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteShift32, ReadShift32]",None,None,None,"(ins GPR:$rs1, uimm5:$shamt)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[IsRV64],None,None,None,None
XORI,xori,4,"""xori	$rd, $rs1, $imm12""",None,?,I,std,{is_split=False;name=imm12;value=NULL;bit_range=31-20;is_op=True;op_type=Imm;is_signed=True;is_special=False;LSB=0;NoZero=False;class_name_riscv=simm12;len=12},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=100;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0010011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU]",None,None,1,"(ins GPR:$rs1, simm12:$imm12)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,1,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
JAL,jal,4,"""jal	$rd, $imm20""",None,?,J,std,{is_split=True;name=imm20;value=NULL;{frag_id=1#frag_range=19-19#bit_range=31-31};{frag_id=2#frag_range=9-0#bit_range=30-21};{frag_id=3#frag_range=10-10#bit_range=20-20};{frag_id=4#frag_range=18-11#bit_range=19-12};is_op=True;op_type=Imm;is_signed=True;is_special=True;LSB=1;NoZero=False;class_name_riscv=simm21_lsb0_jal;len=20},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=1101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,None,None,"""RISCV""",0,[WriteJal],None,None,None,(ins simm21_lsb0_jal:$imm20),(outs GPR:$rd),None,0,None,None,None,0,1,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
ADD,add,4,"""add	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
ADDW,addw,4,"""addw	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0111011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU32, ReadIALU32, ReadIALU32]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[IsRV64],None,None,None,None
AND,and,4,"""and	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=111;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
MRET,mret,4,"""mret	""",1,?,R,std,{is_split=False;name=funct7;value=0011000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=00010;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=rs1;value=00000;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=00000;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=opcode;value=1110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,[],None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs),None,1,None,None,None,0,None,1,None,None,1,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
OR,or,4,"""or	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=110;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SFENCE_VMA,sfence.vma,4,"""sfence.vma	$rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0001001;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=00000;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=opcode;value=1110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,[],None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs),None,1,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SLL,sll,4,"""sll	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=001;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SLLW,sllw,4,"""sllw	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=001;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0111011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU32, ReadIALU32, ReadIALU32]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[IsRV64],None,None,None,None
SLT,slt,4,"""slt	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SLTU,sltu,4,"""sltu	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=011;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SRA,sra,4,"""sra	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0100000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=101;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SRAW,sraw,4,"""sraw	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0100000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=101;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0111011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU32, ReadIALU32, ReadIALU32]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[IsRV64],None,None,None,None
SRET,sret,4,"""sret	""",1,?,R,std,{is_split=False;name=funct7;value=0001000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=00010;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=rs1;value=00000;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=00000;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=opcode;value=1110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,[],None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs),None,1,None,None,None,0,None,1,None,None,1,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SRL,srl,4,"""srl	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=101;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SRLW,srlw,4,"""srlw	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=101;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0111011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU32, ReadIALU32, ReadIALU32]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[IsRV64],None,None,None,None
